taxonomy [%],,taxa [%],GSP T0,So-Sp T0,Sp T0,So T0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium nitratireducens,Bacteroidota,Flavobacterium nitratireducens,0,0,0.05179871,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium nitrogenifigens,Bacteroidota,Flavobacterium nitrogenifigens,0,0,0.031079226,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium qiangtangense,Bacteroidota,Flavobacterium qiangtangense,0.005467967,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium saccharophilum,Bacteroidota,Flavobacterium saccharophilum,0.03888332,0,0.010359742,0.017987768
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium sp.,Bacteroidota,Flavobacterium sp.,0.363316018,0.231771486,0.810649815,0.317783907
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium subsaxonicum,Bacteroidota,Flavobacterium subsaxonicum,0.001822656,0,0,0.041971459
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium succinicans,Bacteroidota,Flavobacterium succinicans,0.012151037,0.043848659,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium suzhouense,Bacteroidota,Flavobacterium suzhouense,0.006075519,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium terrigena,Bacteroidota,Flavobacterium terrigena,0.002430207,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium ummariense,Bacteroidota,Flavobacterium ummariense,0,0.037584565,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium verecundum,Bacteroidota,Flavobacterium verecundum,0,0,0.025899355,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;Salegentibacter chungangensis,Bacteroidota,Salegentibacter chungangensis,0.007290622,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium;Salinimicrobium sp.,Bacteroidota,Salinimicrobium sp.,0.030985145,0.093961413,0,0.023983691
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Vitellibacter;Vitellibacter aquimaris,Bacteroidota,Vitellibacter aquimaris,0.001822656,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium ginsenosidimutans,Bacteroidota,Chryseobacterium ginsenosidimutans,0.003645311,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium indologenes,Bacteroidota,Chryseobacterium indologenes,0,0,0.072518194,0.023983691
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp.,Bacteroidota,Chryseobacterium sp.,0.028554938,0,0.113957162,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;Arcticibacter pallidicorallinus,Bacteroidota,Arcticibacter pallidicorallinus,0.006075519,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;Arcticibacter sp.,Bacteroidota,Arcticibacter sp.,0.345089462,0.068905036,0,0.041971459
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;Pedobacter xinjiangensis,Bacteroidota,Pedobacter xinjiangensis,0.015796349,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter calamicampi,Bacteroidota,Mucilaginibacter calamicampi,0.014581245,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter composti,Bacteroidota,Mucilaginibacter composti,0.002430207,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter panaciglaebae,Bacteroidota,Mucilaginibacter panaciglaebae,0.006075519,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter pineti,Bacteroidota,Mucilaginibacter pineti,0.004252863,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter polysacchareus,Bacteroidota,Mucilaginibacter polysacchareus,0.002430207,0,0.02330942,0.059959228
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter soli,Bacteroidota,Mucilaginibacter soli,0.002430207,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter sp.,Bacteroidota,Mucilaginibacter sp.,0.072906224,0,0.007769807,0.059959228
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter composti,Bacteroidota,Pedobacter composti,0.043743735,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter daechungensis,Bacteroidota,Pedobacter daechungensis,0.014581245,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter edaphicus,Bacteroidota,Pedobacter edaphicus,0.04556639,0,0,0.029979614
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter ginsengisoli,Bacteroidota,Pedobacter ginsengisoli,0,0,0.018129549,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter huanghensis,Bacteroidota,Pedobacter huanghensis,0.005467967,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter insulae,Bacteroidota,Pedobacter insulae,0.008505726,0,0.012949678,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter jamesrossensis,Bacteroidota,Pedobacter jamesrossensis,0,0,0.012949678,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter kribbensis,Bacteroidota,Pedobacter kribbensis,0.002430207,0,0.038849033,0.017987768
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter lithocola,Bacteroidota,Pedobacter lithocola,0.003645311,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter lotistagni,Bacteroidota,Pedobacter lotistagni,0.015188797,0,0.010359742,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter luteus,Bacteroidota,Pedobacter luteus,0.02612473,0.056376848,0.124316905,0.077946996
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter metabolipauper,Bacteroidota,Pedobacter metabolipauper,0.020049212,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter namyangjuensis,Bacteroidota,Pedobacter namyangjuensis,0,0,0.010359742,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter sp.,Bacteroidota,Pedobacter sp.,0.543758923,0.382109747,0.082877936,0.197865451
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pelobium;Pelobium manganitolerans,Bacteroidota,Pelobium manganitolerans,0.003645311,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pseudopedobacter;Pedobacter hainanensis,Bacteroidota,Pedobacter hainanensis,0.004860415,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Solitalea;Solitalea sp.,Bacteroidota,Solitalea sp.,0.001822656,0.031320471,0,0
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;Rubrivirga;Rubrivirga sp.,Bacteroidota,Rubrivirga sp.,0.002430207,0,0,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;Bacteriovorax sp.,Bdellovibrionota,Bacteriovorax sp.,0.001822656,0,0,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;Peredibacter sp.,Bdellovibrionota,Peredibacter sp.,0.161001245,0.043848659,0.12690684,0.047967382
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;Peredibacter starrii,Bdellovibrionota,Peredibacter starrii,0.058324979,0,0.062158452,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio bacteriovorus,Bdellovibrionota,Bdellovibrio bacteriovorus,0.008505726,0,0.02330942,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio exovorus,Bdellovibrionota,Bdellovibrio exovorus,0.002430207,0,0,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio sp.,Bdellovibrionota,Bdellovibrio sp.,0.309243902,0.137810073,0.536116651,0.119918455
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;Oligoflexus;Oligoflexus sp.,Bdellovibrionota,Oligoflexus sp.,0.609982077,0.212979203,0.116547098,0.161889915
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;Oligoflexus;Oligoflexus tunisiensis,Bdellovibrionota,Oligoflexus tunisiensis,0.015188797,0,0,0
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;Litorilinea;Litorilinea sp.,Chloroflexi,Litorilinea sp.,0.002430207,0,0.012949678,0.023983691
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;Herpetosiphon sp.,Chloroflexi,Herpetosiphon sp.,0.010328382,0.056376848,0.020719484,0.125914378
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;Nitrolancea sp.,Chloroflexi,Nitrolancea sp.,0.0164039,0,0.015539613,0
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Sphaerobacter;Sphaerobacter sp.,Chloroflexi,Sphaerobacter sp.,0.005467967,0,0,0
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Chroococcidiopsaceae;Crinalium SAG 22.89;Crinalium sp.,Cyanobacteria,Crinalium sp.,0,0.025056377,0,0
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Chroococcidiopsaceae;Crinalium SAG 22.89;Hormoscilla pringsheimii,Cyanobacteria,Hormoscilla pringsheimii,0,0,0.049208775,0
Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;Vampirovibrionaceae;Vampirovibrio;Vampirovibrio sp.,Cyanobacteria,Vampirovibrio sp.,0.00972083,0,0.012949678,0
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus sp.,Deinococcota,Deinococcus sp.,0,0.018792283,0,0.029979614
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus swuensis,Deinococcota,Deinococcus swuensis,0.03584556,0.025056377,0.007769807,0
Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera;Truepera sp.,Deinococcota,Truepera sp.,0.051034357,0,0.082877936,0.017987768
Bacteria;Desulfobacterota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter sp.,Desulfobacterota,Syntrophobacter sp.,0,0,0.007769807,0
Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;Entotheonella;Entotheonella sp.,Entotheonellaeota,Entotheonella sp.,0.018834108,0.025056377,0.018129549,0.125914378
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus herbarius,Firmicutes,Alicyclobacillus herbarius,0.03584556,0.081433225,0,0
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus sp.,Firmicutes,Alicyclobacillus sp.,0,0,0.044028904,0
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus avium,Firmicutes,Tumebacillus avium,0.068045809,0.150338261,0.015539613,0.035975537
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus ginsengisoli,Firmicutes,Tumebacillus ginsengisoli,0.054072116,0.137810073,0.012949678,0.017987768
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus permanentifrigoris,Firmicutes,Tumebacillus permanentifrigoris,0.007898174,0,0.010359742,0
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus soli,Firmicutes,Tumebacillus soli,0.006683071,0,0.041438968,0
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus sp.,Firmicutes,Tumebacillus sp.,0.246058507,0.764219494,0.290072777,0.245832834
Bacteria;Firmicutes;Bacilli;Aneurinibacillales;Aneurinibacillaceae;Aneurinibacillus;Aneurinibacillus sp.,Firmicutes,Aneurinibacillus sp.,0.003645311,0,0.025899355,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aeribacillus;Aeribacillus pallidus,Firmicutes,Aeribacillus pallidus,0.002430207,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalihalobacillus;Alkalihalobacillus clausii,Firmicutes,Alkalihalobacillus clausii,0.004860415,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalihalobacillus;Alkalihalobacillus decolorationis,Firmicutes,Alkalihalobacillus decolorationis,0.029770042,0.018792283,0.044028904,0.017987768
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalihalobacillus;Alkalihalobacillus hwajinpoensis,Firmicutes,Alkalihalobacillus hwajinpoensis,0.008505726,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;Anaerobacillus sp.,Firmicutes,Anaerobacillus sp.,0.010935934,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus acidiceler,Firmicutes,Bacillus acidiceler,0.009113278,0.056376848,0.020719484,0.035975537
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus benzoevorans,Firmicutes,Bacillus benzoevorans,0.018226556,0.025056377,0.010359742,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus berkeleyi,Firmicutes,Bacillus berkeleyi,0.001822656,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus borbori,Firmicutes,Bacillus borbori,0.005467967,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus,Firmicutes,Bacillus cereus,0.102676266,0.11901779,0.085467872,0.059959228
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cheonanensis,Firmicutes,Bacillus cheonanensis,0.015796349,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus circulans,Firmicutes,Bacillus circulans,0.086272366,0.444750689,0,0.059959228
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus coagulans,Firmicutes,Bacillus coagulans,0.164646557,0.106489602,0.119137033,0.113922533
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus endophyticus,Firmicutes,Bacillus endophyticus,0.005467967,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus funiculus,Firmicutes,Bacillus funiculus,0,0,0.038849033,0.035975537
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus gottheilii,Firmicutes,Bacillus gottheilii,0,0,0.018129549,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus horikoshii,Firmicutes,Bacillus horikoshii,0.112397096,0.093961413,0.025899355,0.047967382
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus infernus,Firmicutes,Bacillus infernus,0.002430207,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus longiquaesitum,Firmicutes,Bacillus longiquaesitum,0.004860415,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus lycopersici,Firmicutes,Bacillus lycopersici,0.003037759,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus marisflavi,Firmicutes,Bacillus marisflavi,0.055894772,0,0.015539613,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus megaterium,Firmicutes,Bacillus megaterium,0.199884565,0.870709095,0.365180907,0.161889915
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus oceanisediminis,Firmicutes,Bacillus oceanisediminis,0.077766639,0.037584565,0.012949678,0.041971459
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus persicus,Firmicutes,Bacillus persicus,0.018226556,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus pumilus,Firmicutes,Bacillus pumilus,0.022479419,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus shackletonii,Firmicutes,Bacillus shackletonii,0.015796349,0.025056377,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus simplex,Firmicutes,Bacillus simplex,0.101461162,0.219243297,0.271943229,0.06595515
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus smithii,Firmicutes,Bacillus smithii,0.060755187,0.100225507,0.062158452,0.06595515
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus soli,Firmicutes,Bacillus soli,0,0,0,0.059959228
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp.,Firmicutes,Bacillus sp.,0.551657098,0.275620145,0.189065292,0.059959228
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sporothermodurans,Firmicutes,Bacillus sporothermodurans,0.013973693,0.018792283,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subterraneus,Firmicutes,Bacillus subterraneus,0.09417054,0.11901779,0.056978581,0.269816525
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis,Firmicutes,Bacillus subtilis,0,0.025056377,0,0.023983691
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus taeanensis,Firmicutes,Bacillus taeanensis,0.00972083,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus thermoamylovorans,Firmicutes,Bacillus thermoamylovorans,0.007290622,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus timonensis,Firmicutes,Bacillus timonensis,0.507305811,0.037584565,0.020719484,0.017987768
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Quasibacillus thermotolerans,Firmicutes,Quasibacillus thermotolerans,0.01944166,0.037584565,0.012949678,0.017987768
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Caldibacillus;Caldibacillus debilis,Firmicutes,Caldibacillus debilis,0.005467967,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Cytobacillus;Cytobacillus firmus,Firmicutes,Cytobacillus firmus,0.031592697,0,0.010359742,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Fictibacillus;Fictibacillus nanhaiensis,Firmicutes,Fictibacillus nanhaiensis,0.007290622,0.025056377,0.015539613,0.209857297
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus sp.,Firmicutes,Geobacillus sp.,0.161608797,0.225507392,0.139856518,0.275812448
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus thermodenitrificans,Firmicutes,Geobacillus thermodenitrificans,0.179227802,0.16286645,0.129496776,0.167885838
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Gracilibacillus;Gracilibacillus dipsosauri,Firmicutes,Gracilibacillus dipsosauri,0.001822656,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus;Halobacillus sp.,Firmicutes,Halobacillus sp.,0.006683071,0,0,0.083942919
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Mesobacillus;Mesobacillus foraminis,Firmicutes,Mesobacillus foraminis,0,0,0.007769807,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus indicus,Firmicutes,Metabacillus indicus,0,0,0,0.017987768
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus litoralis,Firmicutes,Metabacillus litoralis,0.04556639,0.075169131,0.038849033,0.083942919
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus niabensis,Firmicutes,Metabacillus niabensis,0.007290622,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus drentensis,Firmicutes,Neobacillus drentensis,0.003037759,0.043848659,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus niacini,Firmicutes,Neobacillus niacini,2.432030135,3.132047106,1.025614462,1.49298477
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Compostibacillus humi,Firmicutes,Compostibacillus humi,0.002430207,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus indicireducens,Firmicutes,Oceanobacillus indicireducens,0,0,0.010359742,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Ornithinibacillus heyuanensis,Firmicutes,Ornithinibacillus heyuanensis,0.002430207,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus asahii,Firmicutes,Peribacillus asahii,0.108144233,0.219243297,0,0.059959228
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus deserti,Firmicutes,Peribacillus deserti,0,0,0.007769807,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Terribacillus;Terribacillus sp.,Firmicutes,Terribacillus sp.,0.003645311,0,0.015539613,0
